# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
#
# Results of Query: Database VVVDR4 06/02/20 23:15
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.upload_RA,
#  u.upload_Dec, u.varType from vvvVivaCatalogue as viva,vvvVariability 
# as v,vvvSource as s,#userTable as u  where v.sourceID=viva.vivaID and 
# v.ksMinMag>0. and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
        515517473691,    +269.8898690,     -27.9308192,      +6.7698434,     +27.8948615,      +0.6403075,     +0.530421,     +0.413478,      +1.0000000,      +0.8500000,     +10.1328087,    +11.818310,    +10.818605,     2,     1,     1,    +269.8898750,     -27.9308300,OSARG
        515522222399,    +263.7498855,     -27.4065101,     +11.3667561,     +11.4504192,     +17.3887971,     +0.374166,     +0.729440,      +0.7241380,      +0.7171260,      +9.5299559,    +11.793028,    +10.450755,     1,  3079,    10,    +263.7498750,     -27.4065000,OSARG
        515522306906,    +263.8902296,     -27.3186289,     +23.7316674,      +2.6595936,     +29.7781316,     +0.672801,     +0.519024,      +0.8500000,      +0.7512460,      +9.6641550,    +11.424083,    +10.380235,     1,   204,    88,    +263.8902500,     -27.3186100,OSARG
        515526114147,    +270.6938760,     -29.0403578,     +18.0454755,      +6.5965337,      +7.5981596,     +0.748507,     +0.389807,      +1.0000000,      +0.9174230,     +10.2424107,    +11.461843,    +10.738573,     1,    88,     5,    +270.6938750,     -29.0403600,OSARG
        515526135128,    +270.6826365,     -28.9888480,      +0.9983056,     +24.0793497,      +0.9997887,     +0.611311,     +0.405937,      +1.0000000,      +0.8681980,     +10.1781349,    +11.513916,    +10.721638,     2,     1,     1,    +270.6826250,     -28.9888300,OSARG
        515526253309,    +270.6976151,     -28.7640178,     +21.1712108,     +20.9712873,     +15.8064307,     +0.464198,     +0.484989,      +0.8000000,      +0.7512460,     +10.4045296,    +11.890326,    +11.009070,     1,  3118,  2122,    +270.6976250,     -28.7640000,OSARG
        515526292493,    +270.2713935,     -28.4682289,     +11.1149289,      +3.7654662,     +14.8071364,     +1.630608,     +0.241966,      +0.8000000,      +0.7143170,     +10.7614584,    +11.930590,    +11.237155,     2,  3051,   580,    +270.2713750,     -28.4682200,OSARG
        515526297762,    +270.5069944,     -28.5740937,     +24.4948665,      +4.0034974,     +29.5960302,     +0.967574,     +0.264430,      +0.8333330,      +0.6888730,     +10.9699030,    +11.954460,    +11.370500,     1,  1832,   700,    +270.5070000,     -28.5740800,OSARG
        515526299538,    +270.6006102,     -28.6248437,     +17.1930272,      +6.0059666,      +4.0034084,     +1.876724,     +0.173749,      +0.8648650,      +0.6979590,     +10.7455521,    +11.721962,    +11.142834,     1,   101,     9,    +270.6007500,     -28.6247500,OSARG
        515526306692,    +271.1620184,     -28.8787094,     +28.9440248,     +29.9468067,     +11.8967317,     +0.468023,     +0.434018,      +0.9411760,      +0.7682820,     +10.5923204,    +11.803940,    +11.085304,     2,    20,     6,    +271.1620000,     -28.8786900,OSARG
        515526382496,    +270.8216245,     -28.5521302,      +9.8653412,      +0.7224291,      +0.7224291,     +1.450504,     +0.244857,      +0.8750000,      +0.8681980,     +10.8247280,    +11.816857,    +11.228406,     2,     2,     1,    +270.8216250,     -28.5521400,OSARG
        515526446208,    +270.7379896,     -28.3746110,     +13.4512484,     +28.5922141,      +0.6399815,     +1.386472,     +0.099409,      +0.7714290,      +0.6575710,     +10.7562609,    +11.633245,    +11.113089,     1,     2,     1,    +270.7380000,     -28.3746100,OSARG
        515526477717,    +270.6156263,     -28.2476078,     +22.6728838,      +0.3613718,      +0.3616567,     +0.705150,     +0.340560,      +1.0000000,      +0.8901680,     +10.5118399,    +11.767456,    +11.022725,     2,     1,     1,    +270.6157500,     -28.2476100,OSARG
        515526501750,    +270.6283654,     -28.2041081,      +2.4924201,     +18.0440153,      +0.9853567,     +0.691930,     +0.338428,      +1.0000000,      +0.8500000,     +10.6533480,    +11.837694,    +11.135235,     1,     3,     1,    +270.6283750,     -28.2041400,OSARG
        515415109747,    +267.0013690,     -20.9184668,      +4.0906572,     +26.4726993,     +13.3222187,     +0.900197,     +0.419596,      +1.0000000,      +0.9174230,     +10.4937258,    +12.015066,    +11.112729,     3,   192,     8,    +267.0013750,     -20.9184700,OSARG
        515419671559,    +268.1174806,     -22.5794805,     +26.4437210,     +11.8118928,     +11.8116083,     +1.550166,     +0.250603,      +0.9411760,      +0.7682820,     +10.1532745,    +11.599304,    +10.741635,     3,    10,     2,    +268.1175000,     -22.5794700,OSARG
        515419675142,    +268.0661299,     -22.5423174,     +17.2306662,     +15.0141312,     +16.2129248,     +0.584006,     +0.793493,      +0.9285710,      +0.7905350,     +10.1431217,    +12.338757,    +11.036482,     3,    61,    39,    +268.0661250,     -22.5423300,OSARG
        515423270703,    +275.1855489,     -22.1743587,     +12.3807941,     +13.9926573,     +23.0082916,     +0.695058,     +0.553561,      +1.0000000,      +0.9524920,     +10.7434282,    +12.242766,    +11.353479,     2,    35,    19,    +275.1852500,     -22.1739400,OSARG
        515436573572,    +266.7663459,     -23.1163139,     +23.1579038,      +0.9169993,      +3.2602282,     +1.103266,     +0.347826,      +1.0000000,      +0.7996150,     +10.8665848,    +12.181676,    +11.401670,     2,    88,    12,    +266.7663750,     -23.1163100,OSARG
        515436658785,    +267.0679754,     -23.1330012,     +19.0352813,     +24.4190020,     +14.1618803,     +1.014322, -9.999995E008,      +1.0000000,      +0.9524920,     +10.7909956,    +12.184357,    +11.357926,     3,     5,     2,    +267.0680000,     -23.1330000,OSARG
        515436792167,    +267.4504985,     -23.0798412,     +14.0920612,     +14.0920612,      +0.9166970,     +1.100574, -9.999995E008,      +1.0000000,      +0.8681980,  -9.9999999E008, -9.999995E008,    +10.903995,     1,    11,     1,    +267.4505000,     -23.0798300,OSARG
        515436815810,    +267.4385271,     -23.0257566,     +10.5824028,      +9.8798732,     +10.5824028,     +0.764773,     +0.425750,      +1.0000000,      +0.9524920,     +10.1184387,    +11.762923,    +10.787547,     4,    28,     1,    +267.4385000,     -23.0257500,OSARG
        515436935726,    +267.3514758,     -22.7376929,     +27.3600390,     +26.5843909,     +17.9494137,     +0.669106,     +0.492401,      +1.0000000,      +0.9524920,     +10.4115362,    +11.932478,    +11.030377,     1,    23,    10,    +267.3515000,     -22.7376900,OSARG
        515459041405,    +263.5598527,     -23.7153248,     +16.8530577,     +25.0400434,     +18.2586170,     +0.702688,     +0.300787,      +1.0000000,      +0.9524920,      +9.6837168,    +11.231629,    +10.313532,     4,   933,   386,    +263.5598750,     -23.7153100,OSARG
        515477554386,    +265.4012384,     -25.1644786,     +28.6901092,     +26.3640706,     +13.7953183,     +0.807178,     +0.466590,      +0.9166670,      +0.8098080,     +10.0741091,    +11.803025,    +10.777571,     4,   325,   239,    +265.4012500,     -25.1645000,OSARG
        515477732491,    +265.5791272,     -24.8242984,     +27.1486017,     +28.7175282,     +27.7148708,     +0.645519,     +0.608039,      +0.8461540,      +0.7996150,      +9.4886961,    +11.679132,    +10.379941,     4,   107,    53,    +265.5791250,     -24.8242500,OSARG
        515482527904,    +272.2219860,     -26.4200894,      +7.7383988,     +26.5906738,     +11.5638746,     +0.457486,     +0.399361,      +1.0000000,      +0.7621320,     +10.1455069,    +11.872786,    +10.848303,     3,   212,    35,    +272.2220000,     -26.4200800,OSARG
        515482817212,    +271.9639674,     -25.7927593,      +8.5436199,     +18.0562634,     +18.0562634,     +1.722647,     +0.274550,      +1.0000000,      +0.8500000,     +10.4944725,    +11.909950,    +11.070402,     3,   115,     3,    +271.9640000,     -25.7927500,OSARG
        515482851460,    +272.4142817,     -25.9561885,     +24.8135890,     +13.0420938,      +5.9980024,     +1.315498,     +0.295593,      +1.0000000,      +0.9174230,     +10.4939632,    +11.854066,    +11.047362,     4,     6,     1,    +272.4142500,     -25.9562200,OSARG
        515482964312,    +272.0286364,     -25.5711558,      +5.4477797,     +25.8155703,      +5.3442879,     +0.849216,     +0.363097,      +1.0000000,      +0.7905350,     +10.2240696,    +11.791283,    +10.861737,     3,   399,    19,    +272.0286250,     -25.5711400,OSARG
        515482982910,    +272.6805314,     -25.8611095,      +9.1597210,      +9.1597210,     +19.6713088,     +1.552176,     +0.141419,      +1.0000000,      +0.8901680,     +10.0290394,    +11.451583,    +10.607844,     3,    54,    24,    +272.6805000,     -25.8611700,OSARG
        515482992331,    +272.0969774,     -25.5550847,     +20.0575741,     +20.0573301,     +20.0575741,     +1.492672,     +0.274419,      +1.0000000,      +0.9524920,     +10.1214848,    +11.650801,    +10.743733,     5,   303,   250,    +272.0970000,     -25.5550800,OSARG
        515483027844,    +272.0889822,     -25.4880307,     +14.2090820,     +29.1313616,     +25.6593150,     +0.639397,     +0.491134,      +1.0000000,      +0.8901680,      +9.9718132,    +11.785605,    +10.709809,     2,   420,    41,    +272.0890000,     -25.4880600,OSARG
        515483086155,    +272.7431293,     -25.7142696,     +25.6619743,     +25.6622282,     +25.6619743,     +0.980111,     +0.326186,      +0.8750000,      +0.8681980,     +10.1366501,    +11.586140,    +10.726418,     3,   420,   271,    +272.7431250,     -25.7142500,OSARG
        515483258216,    +272.8578787,     -25.4355225,      +1.2456809,      +1.2710050,     +19.8797662,     +0.823652,     +0.384336,      +1.0000000,      +0.9174230,     +10.2419014,    +11.938097,    +10.932050,     1,    64,    19,    +272.8578750,     -25.4355300,OSARG
        515483334737,    +272.5167778,     -25.1128148,     +19.4813556,     +13.8046096,     +13.8046096,     +0.626970,     +0.462484,      +0.8888890,      +0.7621320,      +9.5560942,    +11.420673,    +10.314754,     2,   366,   305,    +272.5167500,     -25.1127800,OSARG
        515483351027,    +272.5337628,     -25.0852836,      +2.2184871,     +20.8823760,     +21.1380408,     +0.465573,     +0.638434,      +0.8529410,      +0.7043490,      +9.5701170,    +11.638939,    +10.411880,     2,   672,   438,    +272.5337500,     -25.0852500,OSARG
        515494773837,    +270.2294706,     -27.2602863,     +17.3572093,      +3.4723176,     +28.6531778,     +0.705280,     +0.416603,      +1.0000000,      +0.8500000,      +9.8141718,    +11.636010,    +10.555442,     3,    37,    27,    +270.2295000,     -27.2602800,OSARG
        515494803163,    +270.0872519,     -27.1402925,     +13.1628198,     +26.4673138,     +21.9729653,     +0.669533, -9.999995E008,      +0.8888890,      +0.7621320,  -9.9999999E008, -9.999995E008,    +10.657114,     1,   672,   519,    +270.0872500,     -27.1403100,OSARG
        515494836918,    +269.8743846,     -26.9686552,     +27.2384648,      +1.9130376,      +1.9130376,     +0.510347,     +0.638341,      +0.8666670,      +0.7823790,     +10.3991423,    +12.664774,    +11.320983,     2,     1,     1,    +269.8743750,     -26.9686400,OSARG
        515494958432,    +270.0535206,     -26.8100885,      +9.2489528,     +16.8100374,     +16.8093316,     +1.026245,     +0.867513,      +1.0000000,      +0.9524920,     +10.0295868,    +12.720493,    +11.124463,     3,   501,    55,    +270.0535000,     -26.8101100,OSARG
        515495090896,    +270.6388677,     -26.8505774,     +21.3880213,     +20.6011646,     +11.5511046,     +1.367561,     +0.430106,      +1.0000000,      +0.8500000,     +10.3600426,    +12.062990,    +11.052938,     3,    17,     3,    +270.6388750,     -26.8505600,OSARG
        515504273971,    +271.2235102,     -27.5265093,     +26.9984414,     +22.5339932,     +14.9024377,     +0.525975,     +0.575055,      +0.7179490,      +0.6941150,     +10.0420370,    +12.024406,    +10.848623,     2,    13,     2,    +271.2235000,     -27.5265300,OSARG
        515504596405,    +271.8655162,     -27.1575509,     +23.3984205,      +9.2384634,      +1.9998922,     +1.201689,     +0.270343,      +0.8888890,      +0.8500000,     +10.0128489,    +11.536117,    +10.632636,     1,     4,     1,    +271.8655000,     -27.1575600,OSARG
        515504702372,    +271.9397237,     -26.9496897,     +11.6808118,     +10.6503677,     +29.9357287,     +0.570457,     +0.336452,      +1.0000000,      +0.8098080,     +10.3574190,    +11.848245,    +10.964006,     1,-24895,-27163,    +271.9396250,     -26.9497200,OSARG
        515504775812,    +271.5280065,     -26.5804921,      +0.7174409,      +1.4323245,      +1.4320880,     +0.328100,     +0.578047,      +0.7916670,      +0.7337120,      +9.6888037,    +11.710196,    +10.511269,     4,     1,     1,    +271.5280000,     -26.5804700,OSARG
        515504856181,    +271.6206212,     -26.4343176,     +27.8322886,      +8.0316073,      +8.0316073,     +0.283375,     +0.767543,      +0.7804880,      +0.6905560,      +9.7178001,    +11.964606,    +10.631981,     2,     6,     3,    +271.6206250,     -26.4343100,OSARG
        515504870015,    +271.5836338,     -26.3836737,     +15.8269974,     +25.1549300,      +0.2703889,     +0.415863,     +0.534877,      +1.0000000,      +0.7621320,      +9.6577244,    +11.581695,    +10.440550,     1,     1,     1,    +271.5836250,     -26.3836400,OSARG
        515504904471,    +271.7022446,     -26.3602945,      +5.9871437,     +29.9355410,     +29.9355410,     +0.488763,     +0.472711,      +0.8400000,      +0.6772790,      +9.7198029,    +11.530082,    +10.456369,     2,-24909,-27203,    +271.7022500,     -26.3602800,OSARG
        515513427798,    +272.2175201,     -28.2348989,      +2.8727117,     +12.1984929,     +21.1120721,     +1.116331, -9.999995E008,      +0.9655170,      +0.7171260,      +9.9759331,    +11.519753,    +10.604083,     1,   397,   189,    +272.2175000,     -28.2348900,OSARG
        515514282572,    +272.5242481,     -27.2073351,     +20.7919545,     +20.8287106,     +19.8286026,     +0.803608, -9.999995E008,      +1.0000000,      +0.8346050,     +10.3253202,    +11.632523,    +10.857195,     4,   222,    49,    +272.5242500,     -27.2073300,OSARG
        515516712782,    +269.7789854,     -28.5789788,     +19.1451710,     +25.2567852,     +15.0468145,     +0.770561,     +0.306151,      +0.7906980,      +0.6872490,     +10.1141357,    +11.620984,    +10.727242,     1,  1772,  1203,    +269.7790000,     -28.5790000,OSARG
        515516774572,    +269.3723812,     -28.2471571,      +5.0410775,      +0.0025449,      +0.0027308,     +0.417886,     +0.859233,      +0.7833330,      +0.6661900,      +9.9091234,    +12.370234,    +10.910501,     2,     4,     4,    +269.3723750,     -28.2471700,OSARG
        515516793452,    +269.8363735,     -28.4436431,     +20.9256906,      +9.2623699,      +9.2626064,     +0.501801,     +0.480241,      +1.0000000,      +0.8346050,     +10.1655664,    +11.854853,    +10.852903,     2,  1280,    26,    +269.8363750,     -28.4436400,OSARG
        515516813658,    +269.5344931,     -28.2510341,     +27.4968469,     +28.4995270,      +2.7126752,     +0.565104,     +0.642039,      +0.9285710,      +0.7905350,      +9.7883224,    +12.071962,    +10.717490,     2,     9,     1,    +269.5345000,     -28.2510300,OSARG
        515516840150,    +270.0501578,     -28.4581044,      +6.1288516,      +3.7127055,      +3.7123644,     +0.690201,     +0.398542,      +1.0000000,      +0.6959990,     +10.3981495,    +11.702058,    +10.928684,     2,  1208,    33,    +270.0501250,     -28.4580800,OSARG
        515517135835,    +269.9952931,     -27.7871669,      +1.6429102,      +1.6422538,      +1.6424726,     +0.502526,     +0.434139,      +1.0000000,      +0.8098080,     +10.0968704,    +11.858343,    +10.813579,     4,    87,     6,    +269.9952500,     -27.7871900,OSARG
        515415212518,    +266.9486539,     -20.7037742,     +18.2179906,     +18.2178119,     +18.2178119,     +1.068787,     +0.325800,      +1.0000000,      +0.9524920,      +9.7277994,    +11.259685,    +10.351093,     4,   155,   115,    +266.9486250,     -20.7037800,OSARG
        515419741366,    +268.2137653,     -22.5359700,     +18.9418094,     +19.9093112,     +26.5500848,     +0.467134, -9.999995E008,      +0.9230770,      +0.7996150,  -9.9999999E008, -9.999995E008,    +11.055022,     2,    27,     7,    +268.2137500,     -22.5360000,OSARG
        515436511721,    +266.7798806,     -23.2386591,     +19.2720971,     +18.0982981,     +28.7436074,     +1.423867,     +0.157423,      +1.0000000,      +0.8098080,     +10.7912712,    +11.818730,    +11.209324,     1,    64,    19,    +266.7800000,     -23.2385600,OSARG
        515436676529,    +266.8192871,     -22.9661426,     +22.4149484,      +3.0964391,      +3.0962548,     +1.357392,     +0.289647,      +0.9166670,      +0.8098080,     +10.6830244,    +11.803740,    +11.139021,     2,   146,   107,    +266.8193750,     -22.9660600,OSARG
        515436706224,    +267.3963923,     -23.2247887,     +23.9323274,      +2.2578208,      +3.2601130,     +0.939758,     +0.404667,      +1.0000000,      +0.9524920,     +10.2336531,    +11.768623,    +10.858202,     1,   297,    27,    +267.3963750,     -23.2247800,OSARG
        515437092180,    +267.2987451,     -22.3697326,     +29.6889765,      +2.7211609,      +4.0341354,     +0.528800,     +0.690314,      +1.0000000,      +0.7996150,      +9.6359081,    +11.771157,    +10.504699,     2,    14,     2,    +267.2987500,     -22.3697200,OSARG
        515457260807,    +266.0287482,     -24.1348160,      +4.6515506,      +2.2060896,     +26.0417996,     +0.338111,     +0.782084,      +0.8888890,      +0.8500000,     +10.2963581,    +12.414496,    +11.158187,     1,    57,    18,    +266.0287500,     -24.1348300,OSARG
        515472307303,    +271.6653784,     -25.9187763,     +21.0697735,     +17.7343506,     +23.7843959,     +0.572460,     +0.515857,      +0.9411760,      +0.7682820,     +10.1793203,    +11.977770,    +10.911074,     3,  1098,  1034,    +271.6653750,     -25.9187800,OSARG
        515477645870,    +265.4461435,     -24.9611710,     +10.2407455,     +10.1166217,     +12.0745349,     +0.298358,     +0.721500,      +0.8333330,      +0.7621320,      +9.7599030,    +11.896315,    +10.629167,     2,   673,   446,    +265.4461250,     -24.9611400,OSARG
        515482530637,    +272.6010064,     -26.5976906,     +18.1711964,      +4.8186722,      +5.3742324,     +0.586086,     +0.303009,      +0.8888890,      +0.8500000,     +10.1668043,    +11.837267,    +10.846482,     1,     7,     2,    +272.6010000,     -26.5976900,OSARG
        515482888933,    +271.9792441,     -25.6826978,     +28.4795599,     +23.2664337,     +23.3587178,     +1.749622,     +0.295008,      +1.0000000,      +0.9174230,     +10.5277891,    +11.960353,    +11.110671,     2,   306,    17,    +271.9792500,     -25.6826900,OSARG
        515483144285,    +272.6347651,     -25.5520706,      +5.4464789,      +0.0027288,      +5.4466923,     +0.539352,     +0.501060,      +0.9411760,      +0.7682820,     +10.5309076,    +12.145946,    +11.188035,     3,    11,     1,    +272.6347500,     -25.5520800,OSARG
        515490170426,    +263.5680128,     -26.9826087,     +11.6551830,     +15.7526929,     +10.6556746,     +0.700150,     +0.813868,      +1.0000000,      +0.9174230,     +10.1309996,    +11.903839,    +10.852333,     3,    16,     2,    +263.5680000,     -26.9826100,OSARG
        515490224557,    +263.7362639,     -26.9619089,      +2.8845454,     +11.6556287,     +11.6556287,     +1.171200,     +0.606277,      +0.8421050,      +0.7564740,     +10.2900858,    +11.623136,    +10.832478,     2,   123,    34,    +263.7362500,     -26.9619200,OSARG
        515494771711,    +270.3773715,     -27.3403087,      +4.8656610,     +25.6776115,      +8.0894950,     +0.630392,     +0.562446,      +0.8333330,      +0.7143170,      +9.9657679,    +11.863122,    +10.737763,     1,   177,    10,    +270.3773750,     -27.3403300,OSARG
        515494819814,    +270.4139996,     -27.2737215,     +12.2441242,      +6.3165011,     +17.3717274,     +1.502926,     +0.395497,      +1.0000000,      +0.9524920,      +9.7209053,    +11.464681,    +10.430413,     3,   464,   107,    +270.4140000,     -27.2737200,OSARG
        515494882324,    +270.6387377,     -27.2708231,     +28.9884557,      +0.9973494,     +28.5933951,     +1.385953,     +0.410291,      +0.7804880,      +0.6493880,     +10.1327648,    +11.482803,    +10.682069,     2,  1125,  1062,    +270.6387500,     -27.2708100,OSARG
        515494916578,    +270.5624974,     -27.1613738,     +11.0313265,     +28.1284938,      +6.7848544,     +0.889087,     +0.540722,      +0.9333330,      +0.7823790,      +9.8315430,    +11.756708,    +10.614855,     1,    13,     5,    +270.5625000,     -27.1613900,OSARG
        515494997617,    +270.3771061,     -26.8934340,     +17.2824343,     +17.2824343,     +28.2829093,     +1.481415,     +0.515306,      +0.8421050,      +0.7564740,     +10.2276821,    +12.294188,    +11.068502,     2,  2187,  1877,    +270.3771250,     -26.8934200,OSARG
        515495005728,    +270.9092512,     -27.1446672,     +19.6642515,      +6.7843838,     +24.2993758,     +0.625272,     +0.451912,      +1.0000000,      +0.8681980,     +10.3054180,    +11.878222,    +10.945361,     3,    72,    12,    +270.9092500,     -27.1446700,OSARG
        515495127445,    +270.9569988,     -26.9296686,     +29.9298876,     +22.9986142,     +25.0013555,     +0.659356,     +0.377481,      +1.0000000,      +0.7171260,     +10.3443193,    +11.822781,    +10.945876,     2,   265,    36,    +270.9570000,     -26.9296700,OSARG
        515504432121,    +271.1379918,     -27.1510641,     +27.8996455,     +21.0569949,     +20.0571044,     +1.597989, -9.999995E008,      +0.7407410,      +0.7232050,     +10.5228233,    +11.979856,    +11.115661,     3,   588,    45,    +271.1380000,     -27.1510600,OSARG
        515504622619,    +271.6921362,     -27.0080840,     +17.6737623,      +3.6683213,      +6.5218595,     +0.671386, -9.999995E008,      +1.0000000,      +0.9174230,  -9.9999999E008, -9.999995E008,    +11.242815,     1,    22,     1,    +271.6921250,     -27.0080800,OSARG
        515504677403,    +271.6352505,     -26.8545581,     +16.5217188,      +8.9899406,     +11.7996076,     +1.907361,     +0.284594,      +1.0000000,      +0.9524920,     +10.6230488,    +11.954214,    +11.164674,     1,    27,     2,    +271.6352500,     -26.8545800,OSARG
        515504802654,    +271.5055282,     -26.5043620,     +16.5370757,     +17.9769822,     +20.4546330,     +0.225760,     +0.621288,      +0.7230770,      +0.6616310,      +9.9993477,    +11.921511,    +10.781438,     1,    39,     5,    +271.5055000,     -26.5043600,OSARG
        515513580451,    +272.4045017,     -28.1072286,     +25.7512336,     +27.7446519,      +9.9637966,     +0.677258, -9.999995E008,      +0.9375000,      +0.7750000,     +10.0780878,    +11.709722,    +10.741967,     3,    83,    28,    +272.4045000,     -28.1072200,OSARG
        515516644974,    +269.4122241,     -28.5265876,     +11.9475193,      +5.9732542,     +12.9820872,     +1.264391,     +0.379417,      +0.8461540,      +0.7996150,      +9.6511412,    +11.332289,    +10.335167,     5,   461,    19,    +269.4122500,     -28.5265800,OSARG
        515516771714,    +269.9578632,     -28.5492515,      +2.5152959,      +0.5018866,     +26.5501817,     +0.154128,     +0.815618,      +0.6923080,      +0.6519050,     +10.6012459,    +12.593100,    +11.411692,     1,    22,     4,    +269.9578750,     -28.5492800,OSARG
        515516798103,    +269.4241255,     -28.2267415,      +8.0032538,     +11.4863090,     +21.9696898,     +0.748879,     +0.561662,      +1.0000000,      +0.8681980,      +9.8132992,    +11.734902,    +10.595161,     2,   101,     7,    +269.4241250,     -28.2267500,OSARG
        515516963783,    +269.8609939,     -28.1034175,     +28.6552978,     +17.0573038,     +17.0578046,     +1.330692,     +0.481032,      +1.0000000,      +0.9524920,     +10.4690371,    +12.289540,    +11.209764,     2,    39,     5,    +269.8610000,     -28.1034200,OSARG
        515516968867,    +269.6787511,     -27.9999829,      +0.0052709,      +0.0052709,      +0.0052709,     +0.850136,     +0.800270,      +0.9722220,      +0.7000000,     +10.7049389,    +13.023729,    +11.648409,     3,     1,     1,    +269.6787500,     -28.0000000, Mira
        515517100993,    +269.9445151,     -27.8362951,      +3.3921919,      +4.9259582,     +23.0099740,     +0.692472,     +0.429572,      +1.0000000,      +0.8681980,     +10.1398840,    +11.834493,    +10.829387,     2,    18,     1,    +269.9445000,     -27.8363100,OSARG
        515517106555,    +269.9383775,     -27.8216358,     +19.6847893,     +24.3228659,     +25.0847766,     +1.351473,     +0.313675,      +1.0000000,      +0.9524920,      +9.6572762,    +11.371996,    +10.354961,     4,   198,     5,    +269.9383750,     -27.8216400,OSARG
