# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
#
# Results of Query: Database VVVDR4 06/02/20 22:10
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.asassnID, 
# u.vartype from vvvVivaCatalogue as viva,vvvVariability as v,vvvSource 
# as s,#userTable as u where v.sourceID=viva.vivaID and v.ksMinMag>0. 
# and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
        515588547591,    +271.1472008,     -31.7217843,     +15.2859625,      +9.0028788,      +3.4667211,     +0.886599,     +0.159713,      +1.0000000,      +0.9174230,     +10.6099224,    +11.405563,    +10.933653,     1,    41,     1,AP27812530, SR
        515526169391,    +270.4560425,     -28.8106390,      +9.9440925,      +6.1357942,      +7.1387971,     +0.826781,     +0.403409,      +0.8666670,      +0.7823790,     +10.0784035,    +11.573180,    +10.686599,     2,    51,     7,    291211, SR
        515516744360,    +269.8821831,     -28.5647957,     +28.3951821,      +1.0048023,     +15.6802343,     +0.860411,     +0.393273,      +0.9166670,      +0.8098080,     +10.2207384,    +11.363068,    +10.685530,     2,   396,    22,    294856, SR
        515555642473,    +261.2102003,     -29.9242505,     +12.6927700,      +1.0019158,      +1.0020506,     +0.208678,     +0.295425,      +0.9583330,      +0.6799040,     +11.9132347,    +12.739268,    +12.249331,     2,    42,    41,AP28001047, SR
        515549980062,    +267.3214906,     -29.6670404,     +15.6285236,     +22.9169440,     +22.9169440,     +1.049340,     +0.696554,      +1.0000000,      +0.8901680,      +9.6587858,    +11.694252,    +10.486977,     4,   227,    54,    233796, SR
        515494911207,    +270.2564494,     -27.0185278,      +4.0032123,     +24.9238121,     +24.9238121,     +1.285136,     +0.492007,      +0.8571430,      +0.7905350,      +9.5910540,    +11.555470,    +10.390336,     3,   779,   448,    252754, SR
        515475529629,    +275.2372853,     -26.0930663,     +24.0427775,      +9.1605784,      +9.0670244,     +0.676896,     +0.512364,      +1.0000000,      +0.9524920,     +10.2565212,    +11.413064,    +10.727096,     2,    10,     5,    223169, SR
        515526346659,    +270.3662491,     -28.4034660,      +3.6491024,     +26.2728764,     +26.2731730,     +1.540067,     +0.249704,      +1.0000000,      +0.8681980,     +10.6025267,    +11.755545,    +11.071667,     4,   812,   718,    315561, SR
        515477556934,    +265.4149744,     -25.1639391,     +17.0921663,     +15.2836172,     +15.9367543,     +0.806445,     +0.363189,      +1.0000000,      +0.9524920,     +10.0743923,    +11.730037,    +10.748041,     4,    36,     4,    354317, SR
        515438901628,    +264.4269947,     -22.4416783,     +22.6819074,     +24.6963369,     +12.9462824,     +0.767136,     +0.351341,      +0.9090910,      +0.8213600,      +9.7049284,    +11.357781,    +10.377441,     3,  1317,   588,    440580, SR
        515436938302,    +267.0260994,     -22.5537905,      +9.6552302,      +1.2295955,      +5.1217900,     +0.509795,     +0.591826,      +1.0000000,      +0.8098080,      +9.7799358,    +11.579410,    +10.512106,     2,     2,     1,    435726, SR
        515457179291,    +266.3279711,     -24.4934923,     +28.3282606,     +24.7354708,      +5.1984225,     +1.573527,     +0.386343,      +1.0000000,      +0.9524920,     +10.5577736,    +12.079572,    +11.176963,     1,     2,     1,    352408, SR
        515457304027,    +266.3656609,     -24.2217989,      +0.0518836,      +0.0516810,      +0.0516810,     +0.869631,     +0.351456,      +1.0000000,      +0.8098080,     +11.2806473,    +12.204542,    +11.656562,     3,     1,     1,    354165, SR
        515457304027,    +266.3656609,     -24.2217989,      +0.0518836,      +0.0516810,      +0.0516810,     +0.869631,     +0.351456,      +1.0000000,      +0.8098080,     +11.2806473,    +12.204542,    +11.656562,     3,     1,     1,    444276, SR
        515519394193,    +266.7092398,     -28.5790062,     +15.2085487,      +3.0721614,      +3.0723053,     +0.585001, -9.999995E008,      +0.7187500,      +0.6625000,  -9.9999999E008, -9.999995E008,    +15.258147,     2,     4,     1,     78413, SR
        515526322847,    +270.3521680,     -28.4449730,     +28.5936559,     +20.0468755,      +1.6424867,     +0.884354,     +0.337020,      +0.7826090,      +0.7376630,     +10.7611923,    +12.062120,    +11.290514,     1,     6,     1,    305695, SR
        515526627983,    +271.3256869,     -28.2566328,      +2.9108711,      +2.9108711,      +2.9110524,     +0.219421,     +0.311431,      +0.7444440,      +0.6448680,     +14.2484665,    +15.022356,    +14.563347,     5,     1,     1,    217301, SR
        515548952302,    +270.5351428,     -29.2561235,      +0.2591902,      +0.2591902,      +0.2591902,     +0.474510,     +0.160733,      +0.8387100,      +0.7116450,     +11.2152805,    +11.944585,    +11.512020,     5,     1,     1,    660914, SR
        515555026299,    +261.2345833,     -30.3392177,      +2.0045127,      +3.0076487,      +3.0076487,     +0.495833,     +0.826823,      +0.8636360,      +0.6856800,     +13.2903118,    +15.310106,    +14.112126,     2,     5,     2,    385734, SR
        515579093426,    +269.9817348,     -31.3214815,     +27.2025637,      +7.6153288,      +7.9406293,     +1.447833,     -0.042752,      +1.0000000,      +0.9524920,     +10.1528540,    +11.168709,    +10.566185,     2,     1,     1,    317073, SR
        515589017288,    +271.8265931,     -31.3648721,     +24.6395265,      +1.5548310,      +1.5548310,     +0.154064,     +0.524832,      +0.6622520,      +0.6232410,     +11.2383652,    +12.460443,    +11.735604,     2,     1,     1,    302233, SR
        515600016180,    +269.0217037,     -32.5492554,     +14.6858416,     +10.4781858,      +4.2757895,     +0.716146,     +0.593881,      +1.0000000,      +0.9174230,     +10.7379045,    +12.383161,    +11.407327,     1,     9,     1,    513480, SR
        515609012952,    +270.5946145,     -34.0777837,      +0.8403766,      +1.6807005,      +1.6807005,     +0.246280,     +0.411995,      +0.9500000,      +0.6661900,     +12.6827927,    +13.468170,    +13.002347,     5,     1,     1,    321902, SR
        515630278685,    +269.7683260,     -35.2629834,      +1.7178709,      +1.7178709,      +1.7178709,     +0.349558,     +0.245933,      +0.8666670,      +0.6661900,     +13.9336634,    +14.520325,    +14.172364,     5,     1,     1,    249153, SR
        515630917699,    +269.7198318,     -34.1386823,      +3.0945198,      +3.0942349,      +3.0943773,     +0.194262,     +0.302080,      +0.7333330,      +0.6661900,     +13.2860565,    +14.056311,    +13.599458,     5,     4,     4,    250797, SR
        515652539468,    +258.7630114,     -36.6183999,      +0.6506614,      +0.6503919,      +0.6502571,     +0.531615,     +0.286290,      +0.9653470,      +0.6133240,     +12.6197386,    +13.191511,    +12.852382,     4,     1,     1,AP29134960, SR
        515712830810,    +257.1628268,     -40.4137034,      +0.6559453,     +11.3656343,      +1.6587950,     +0.927070,     -0.057432,      +0.9545450,      +0.7418810,     +11.3545132,    +12.646470,    +11.880185,     1,     2,     1,    408754, SR
        515904711713,    +179.0397731,     -62.3475115,      +1.6351050,      +4.6410124,      +5.7761909,     +1.080251,     -0.043337,      +1.0000000,      +0.8681980,     +11.0004416,    +12.046108,    +11.425902,     1,     5,     1,    293429, SR
        515667790176,    +267.4448253,     -37.5730636,     +22.5507020,     +27.8858579,     +17.6702470,     +0.646165,     +0.392204,      +0.9285710,      +0.7905350,     +10.1325493,    +11.515836,    +10.695381,     2,    16,     3,AP27769558, SR
        515516753364,    +269.5512190,     -28.3908816,     +18.6943627,     +19.7706132,     +19.1165966,     +0.845379,     +0.464326,      +1.0000000,      +0.8346050,      +9.8232355,    +11.610838,    +10.550575,     4,    15,     6,    321090, SR
        515494812205,    +270.1768533,     -27.1681606,     +14.9772774,     +28.0009698,     +28.0009698,     +0.976844,     +0.411315,      +1.0000000,      +0.7996150,      +9.7359762,    +11.519966,    +10.461846,     5,  4257,  3906,    620159, SR
        515631967263,    +256.3375935,     -34.6053563,     +15.9408050,      +4.8152301,      +9.5810256,     +0.912346,     +0.451787,      +1.0000000,      +0.8213600,     +11.0805483,    +12.064284,    +11.480811,     2,    48,    14,AP52281991, SR
        515566729304,    +271.5503438,     -31.2186540,      +0.0682269,      +0.0032393,     +20.1756108,     +1.867999,     -0.298232,      +1.0000000,      +0.8901680,     +10.3937769,    +10.975465,    +10.630454,     1,    31,     8,   APO1210, SR
        515611772316,    +267.1476916,     -33.1240124,      +1.7176496,     +16.0525641,     +16.0525641,     +1.096392,     +0.265380,      +0.9090910,      +0.8213600,      +9.9749222,    +11.382304,    +10.547558,     2,    53,     5,    371453, SR
        515591529302,    +268.2127264,     -31.9173715,      +8.9941400,      +8.5266002,     +22.5771644,     +0.869749,     +0.646719,      +0.8888890,      +0.8500000,     +10.2781172,    +11.958522,    +10.961841,     1,    60,     6,    237615, SR
        515553491429,    +263.7479293,     -30.2038512,     +23.3565298,     +29.4876458,     +29.4876458,     +0.794390,     -0.148954,      +0.8750000,      +0.8681980,     +10.6659889,    +11.716244,    +11.093317,     3,  4290,  3406,    388276, SR
        515526286023,    +270.6048628,     -28.6471420,     +24.0790822,      +0.0798980,      +4.0036118,     +1.781395,     +0.186427,      +0.8695650,      +0.7376630,     +10.6564045,    +11.771981,    +11.110311,     2,    77,     9,    555850, SR
        515611132745,    +266.9985876,     -33.3168109,     +15.5873032,     +17.9275168,     +18.0351758,     +1.778387,     -0.129878,      +0.8750000,      +0.8681980,     +10.4217958,    +11.498487,    +10.859880,     2,   100,     1,    366542, SR
        515557956104,    +270.8410176,     -30.1842280,     +25.9497576,      +7.6804410,     +18.8319961,     +0.562945,     +0.505034,      +1.0000000,      +0.7996150,     +11.0764847,    +12.367838,    +11.601911,     1,    42,    32,    316428, SR
        515557888917,    +270.5903648,     -30.1726452,      +7.1395934,     +20.6871031,     +19.6867858,     +1.457346,     +0.222777,      +1.0000000,      +0.9524920,     +10.8448057,    +11.727043,    +11.203771,     2,    33,     5,    318194, SR
        515551012083,    +267.2071757,     -30.0193841,     +13.8929496,     +22.3504996,     +14.4973223,     +0.167139, -9.999995E008,      +0.8000000,      +0.6841640,  -9.9999999E008, -9.999995E008,    +13.343620,     3,    51,    16,    233040, SR
        515539011028,    +268.7475239,     -29.2052739,      +8.3449104,     +10.6226423,     +25.7488375,     +1.130230,     +0.362122,      +0.8571430,      +0.7905350,     +10.2679291,    +11.790882,    +10.887588,     2,   544,   489,    231396, SR
        515538941419,    +268.6024960,     -29.2580018,     +23.1047461,      +2.6983962,     +23.1049284,     +1.284723,     +0.380918,      +0.7272730,      +0.6856800,     +10.2799540,    +11.883932,    +10.932581,     4,   343,   236,    241516, SR
        515516751962,    +269.6819582,     -28.4515130,     +19.4955842,      +3.7123364,      +3.7124848,     +0.512205,     +0.451482,      +0.8750000,      +0.8681980,      +9.9616728,    +11.613122,    +10.633615,     3,  1431,    84,    556397, SR
        515437092957,    +267.2529852,     -22.3419449,     +10.4107611,      +1.0857910,     +15.0947361,     +0.715558,     +0.606541,      +1.0000000,      +0.8213600,      +9.6644468,    +11.591713,    +10.448613,     2,  3728,  2736,    438393, SR
        515438708649,    +264.4165153,     -22.7206738,     +12.8428458,     +26.5869373,      +1.6841973,     +0.383945,     +0.715236,      +0.9166670,      +0.8098080,     +10.1945591,    +12.027614,    +10.940392,     1,     1,     1,AP29281070, SR
        515538786659,    +269.0331408,     -29.7482848,      +9.6124738,      +9.4778959,      +0.0337683,     +0.153572,     +0.905972,      +0.7659570,      +0.6812790,     +10.9179878,    +12.754514,    +11.665234,     1,     1,     1,    303393, SR
        515538864126,    +268.6427296,     -29.4161996,     +13.9212929,     +23.7118140,      +2.0236164,     +1.043346,     +0.464812,      +0.8000000,      +0.7300000,     +10.1793280,    +11.813912,    +10.844408,     1,     2,     1,    233954, SR
        515538920747,    +269.2819653,     -29.6353471,      +0.0895447,      +0.0896809,      +0.0896809,     +0.376311,     +0.553058,      +0.8636360,      +0.7418810,     +10.7090092,    +12.086466,    +11.269469,     4,     1,     1,    513871, SR
        515557887224,    +270.9167786,     -30.3314782,      +2.3188660,      +2.3190047,      +2.3191434,     +0.377237,     +0.364085,      +0.9047620,      +0.6301780,     +14.3850689,    +15.561272,    +14.863643,     5,     3,     1,    319921, SR
        515559770088,    +268.1889901,     -29.8715853,     +19.7160830,      +9.0876810,      +0.0275251,     +0.162644,     +0.831977,      +0.9230770,      +0.7265050,     +10.1405659,    +12.162079,    +10.963079,     1,     1,     1,    231898, SR
        515565409728,    +261.4692372,     -30.9063673,      +6.4759184,     +26.6699162,     +10.2891174,     +0.326878,     +0.928385,      +0.7296140,      +0.6089610,     +10.3660479,    +12.733083,    +11.329147,     1,     6,     1,    390627, SR
        515516824093,    +270.0044250,     -28.4679608,      +0.9856064,     +11.4865040,     +15.9499295,     +0.588663, -9.999995E008,      +1.0000000,      +0.8681980,     +10.1993942,    +11.741989,    +10.827045,     1,    32,    13,    310292, SR
        515659760758,    +267.2513678,     -35.9056466,      +4.4079531,     +25.0463985,     +27.9402479,     +0.889412,     +0.233340,      +0.9333330,      +0.7823790,     +10.3887959,    +11.462070,    +10.825490,     2,    84,    40,    282582, SR
        515642492222,    +267.3894824,     -34.9952547,     +15.7720902,     +19.9029826,     +16.9720083,     +0.637078, -9.999995E008,      +1.0000000,      +0.8901680,     +10.6270971,    +11.839204,    +11.120279,     2,    53,    26,    367815, SR
        515579488092,    +270.2549798,     -30.6476225,     +27.0241022,     +16.9967446,     +18.8280153,     +1.001765,     +0.318389,      +0.8750000,      +0.7750000,      +9.6618118,    +10.937130,    +10.180714,     2,    61,    23,    309755, SR
        515423336153,    +275.1168470,     -22.0206563,     +15.5700266,     +23.5061118,      +7.6468183,     +0.317780,     +0.272883,      +0.8421050,      +0.7564740,     +11.0684319,    +12.342142,    +11.586679,     2,   278,    30,    520374, SR
        515642143321,    +267.7934771,     -35.7951729,      +8.0374773,      +8.0374773,      +8.0377061,     +0.810257, -9.999995E008,      +1.0000000,      +0.9524920,     +10.4900646,    +11.409272,    +10.864072,     4,    36,     2,    367415, SR
        515624234815,    +265.5900181,     -34.6974747,      +3.0288896,      +3.9730558,      +3.9732005,     +0.291084,     +0.788804,      +0.9375000,      +0.7750000,     +10.4087238,    +12.389395,    +11.214620,     3,   176,    22,AP27790107, SR
        515588484143,    +271.2954395,     -31.8825435,      +0.4537452,     +17.7717599,     +11.2028825,     +0.535584, -9.999995E008,      +0.8888890,      +0.7621320,     +10.6028242,    +11.937382,    +11.145829,     2,    11,     1,AP27812098, SR
        515517105250,    +270.3011389,     -28.0068213,     +14.1696005,     +17.7554734,      +9.0166492,     +0.582167,     +0.430150,      +1.0000000,      +0.9174230,     +10.4278479,    +12.174064,    +11.138349,     4,   126,    10,    254010, SR
        515621907535,    +268.6511557,     -33.2255720,     +11.2032498,     +21.4033291,      +6.3072676,     +0.977046,     +0.223138,      +0.9473680,      +0.7564740,      +9.6279678,    +10.918552,    +10.153081,     1,   298,    87,    329568, SR
        515539540261,    +269.0089250,     -29.9495692,     +14.5928609,     +12.6975567,     +24.6571372,     +0.173320,     +0.598715,      +0.8750000,      +0.8681980,     +10.2597351,    +11.858170,    +10.910107,     2,   167,    17,    294137, SR
        515526185182,    +270.4108500,     -28.7542058,     +29.2556330,      +2.3998402,     +22.2563716,     +0.669125,     +0.403987,      +0.9047620,      +0.7463960,      +9.9837103,    +11.403592,    +10.561432,     1,   968,     5,    309135, SR
        515531715589,    +264.7841085,     -28.5028324,      +6.6118721,     +24.3797736,     +15.3700225,     +0.513674,     +0.902758,      +1.0000000,      +0.8901680,     +10.2126923,    +12.726367,    +11.235456,     2,   142,   101,    236357, SR
        515526298948,    +270.4766964,     -28.5571537,     +23.3921715,      +3.5082472,      +8.0928957,     +0.573878,     +0.412269,      +0.8983050,      +0.6671700,     +11.2831879,    +12.515344,    +11.784528,     2,  1007,    69,    496966, SR
        515516858065,    +269.1976292,     -27.9915037,     +16.6911957,     +20.3049338,     +17.2921080,     +1.222686,     +0.280417,      +0.7857140,      +0.7200840,     +10.4973803,    +11.979395,    +11.100383,     2,    14,     1,    251743, SR
        515482738590,    +271.9078287,     -25.8950406,     +10.2915809,     +25.4054691,     +21.3948408,     +1.976331,     +0.167416,      +0.8500000,      +0.7512460,     +10.4846134,    +11.890234,    +11.056533,     3,    26,    11,    222532, SR
        515436761913,    +266.9554282,     -22.8707677,     +18.9651576,      +5.5023803,     +15.1679501,     +1.540484,     +0.166882,      +1.0000000,      +0.9174230,     +10.4342108,    +11.534815,    +10.882025,     3,    80,    52,    444232, SR
        515436601155,    +266.9661093,     -23.1777775,     +17.0975432,     +27.6881548,     +17.0971766,     +0.666579,     +0.487227,      +0.9411760,      +0.7043490,     +11.0930281,    +12.387266,    +11.619628,     3,   520,   268,    437573, SR
        515428476648,    +275.6857993,     -22.0367292,     +23.8245425,      +0.8168647,     +15.3298084,     +0.471015,     +0.628003,      +1.0000000,      +0.9174230,      +9.8088331,    +11.609751,    +10.541591,     2,    21,     6,    445498, SR
        515422108863,    +265.0883961,     -21.3117479,      +0.3614520,      +1.7253087,      +1.7253087,     +0.708080,     +0.411720,      +1.0000000,      +0.8901680,      +9.4738302,    +11.185880,    +10.170429,     2,     2,     1,    435902, SR
        515424535731,    +271.2965279,     -22.7669993,      +1.2192294,      +1.2192294,      +1.2192294,     +0.282493,     +0.086216,      +0.9200000,      +0.7300000,     +11.2165508,    +11.916136,    +11.501198,     5,     1,     1,    428938, SR
        515433006643,    +276.5371072,     -23.1216969,      +3.9262629,      +6.8242473,      +4.9279952,     +2.266172,     +0.203125,      +1.0000000,      +0.8681980,     +10.7818890,    +11.975842,    +11.267685,     2,     1,     1,    491368, SR
        515436860269,    +267.7409074,     -23.1039015,      +0.9394646,      +0.9394646,      +0.9396037,     +0.248722,     +0.218918,      +0.8793100,      +0.6681760,     +12.0735512,    +12.751874,    +12.349547,     4,     1,     1,    241096, SR
